platform,followers,following,posts,account_age_days,bio_length,profile_pic,verified,external_links,activity_rate,is_fake
tiktok,93227,1923,4357,1953,101,1,0,1,1.23,0
facebook,43375,232,65,1699,97,1,0,2,0.8,0
facebook,21340,1258,1908,835,81,1,0,0,6.46,0
tiktok,55,4474,48,4,0,1,0,5,1.49,1
twitter,324,580,40,54,22,0,0,5,1.08,1
facebook,16549,1438,2192,687,82,1,0,0,6.02,0
tiktok,337,4143,10,21,29,1,0,0,0.29,1
tiktok,293,3812,11,19,8,0,0,0,0.39,1
facebook,38903,618,4654,1743,45,1,0,1,9.63,0
facebook,424,2886,26,24,30,1,0,0,2.0,1
instagram,28,1712,2,11,0,1,0,0,1.16,1
tiktok,70544,348,1838,252,107,1,0,1,7.67,0
instagram,33602,1575,2829,983,62,1,0,0,1.21,0
twitter,33291,606,2798,582,146,1,0,0,7.28,0
facebook,413,2078,26,37,25,1,0,2,1.63,1
facebook,152,4666,44,49,22,0,0,1,1.24,1
twitter,105,1578,20,6,0,1,0,0,0.59,1
linkedin,112,4259,10,7,0,1,0,2,1.48,1
twitter,422,4040,33,41,22,0,0,4,0.54,1
instagram,10726,348,2617,1698,101,1,0,2,4.34,0
twitter,143,688,32,25,17,0,0,5,1.46,1
tiktok,268,1287,13,17,0,1,0,2,1.38,1
facebook,34935,1875,4080,1392,110,1,0,1,1.97,0
instagram,456,3806,35,14,0,0,0,2,0.85,1
facebook,33953,912,734,845,43,1,0,1,3.4,0
tiktok,107,4835,4,28,7,0,0,1,1.06,1
tiktok,28895,1262,1491,522,134,1,0,0,8.35,0
tiktok,16068,527,4321,418,78,1,0,0,5.73,0
facebook,6938,491,4940,1070,60,1,0,1,4.36,0
instagram,348,3742,41,42,0,0,0,1,1.76,1
linkedin,299,501,36,38,44,0,0,2,0.23,1
facebook,229,4400,16,52,0,0,0,2,0.36,1
instagram,371,4850,17,52,38,1,0,0,0.92,1
linkedin,92118,1489,2901,1573,116,1,0,0,0.5,0
twitter,66810,1367,4388,521,115,1,0,1,7.4,0
facebook,195,3181,5,53,0,0,0,1,1.0,1
twitter,25485,1009,3002,906,44,1,0,0,8.88,0
facebook,278,3416,12,58,26,0,0,1,1.35,1
twitter,488,695,31,3,41,0,0,4,0.11,1
linkedin,296,3450,21,16,0,0,0,0,1.05,1
tiktok,246,4172,0,11,46,0,0,5,1.05,1
linkedin,278,3523,11,47,44,0,0,4,0.62,1
linkedin,48729,1698,2802,1212,50,1,0,0,3.62,0
facebook,48224,1687,3256,1289,113,1,1,0,4.45,0
tiktok,428,469,30,22,47,0,0,0,1.48,1
tiktok,396,4221,13,6,0,0,0,5,1.27,1
tiktok,448,3762,46,58,0,0,0,3,1.5,1
twitter,69,2880,10,33,16,0,0,0,1.66,1
facebook,293,1616,36,5,0,0,0,0,0.87,1
facebook,398,4544,16,3,9,0,0,0,1.91,1
twitter,170,4404,11,29,20,0,0,2,0.29,1
linkedin,131,1316,16,22,0,1,0,1,0.87,1
linkedin,53887,1101,4407,1961,48,1,0,0,0.8,0
linkedin,89,4552,2,1,14,0,0,2,0.49,1
facebook,19037,664,2964,1349,46,1,0,1,7.81,0
twitter,52366,1397,2492,952,87,1,0,1,8.77,0
instagram,119,1237,7,1,15,0,0,5,0.66,1
facebook,183,2303,46,8,4,0,0,3,1.06,1
tiktok,326,1727,46,6,0,1,0,2,0.46,1
twitter,177,2342,10,37,3,1,0,2,1.85,1
linkedin,146,657,8,57,28,0,0,0,0.73,1
tiktok,416,2970,18,17,23,0,0,4,0.55,1
facebook,89407,735,2736,1359,81,1,1,2,9.73,0
facebook,53866,390,362,342,66,1,0,0,4.75,0
tiktok,58,2996,47,55,0,0,0,4,0.28,1
twitter,9834,335,2115,1208,98,1,0,3,6.13,0
facebook,73090,1848,2558,1813,134,1,1,0,8.89,0
facebook,447,3629,9,29,30,1,0,1,1.09,1
instagram,7014,854,4459,207,56,1,0,1,2.73,0
linkedin,39,880,41,38,8,0,0,2,1.32,1
instagram,308,4572,11,42,48,1,0,2,0.17,1
instagram,62243,985,3568,1919,110,1,0,1,0.68,0
twitter,48441,369,2634,591,39,1,0,2,7.54,0
instagram,491,4822,22,41,5,0,0,4,1.62,1
facebook,157,4595,42,28,0,0,0,2,1.83,1
tiktok,493,3302,33,12,47,1,0,2,1.81,1
instagram,15668,869,2908,941,112,1,0,0,6.64,0
instagram,298,2243,48,5,0,1,0,0,0.63,1
facebook,27505,265,592,1095,39,1,0,0,9.47,0
facebook,489,3790,35,17,48,0,0,0,1.68,1
linkedin,74715,661,3470,1292,88,1,0,2,9.08,0
tiktok,37765,869,4633,246,118,1,0,0,6.41,0
twitter,164,1920,40,54,26,1,0,3,1.33,1
twitter,492,3250,33,8,0,0,0,0,0.38,1
instagram,48124,611,4658,695,33,1,0,0,7.38,0
twitter,62,563,43,14,0,0,0,0,0.46,1
instagram,152,3700,23,3,14,0,0,5,1.38,1
twitter,83054,1943,4767,322,81,1,0,0,1.6,0
twitter,45,3925,33,58,48,1,0,0,0.78,1
instagram,75073,139,4276,1728,58,1,0,0,1.72,0
linkedin,75,2618,2,19,0,0,0,0,1.68,1
facebook,431,2773,29,23,46,1,0,0,0.12,1
twitter,87855,591,2322,440,148,1,0,3,6.24,0
instagram,11,2941,13,7,25,0,0,5,0.54,1
facebook,477,4532,28,59,28,0,0,2,0.91,1
twitter,160,2236,28,3,4,0,0,3,0.21,1
twitter,332,1801,24,20,6,1,0,2,1.68,1
twitter,281,2398,4,16,0,0,0,1,0.71,1
twitter,196,1269,17,39,0,1,0,0,1.72,1
facebook,88464,118,2897,537,77,1,0,0,8.61,0
facebook,64,2776,15,45,0,0,0,2,1.29,1
twitter,98338,636,2183,697,131,1,0,0,4.46,0
tiktok,181,2416,10,2,30,0,0,5,1.22,1
linkedin,424,2098,38,2,11,0,0,0,1.66,1
linkedin,79,1180,37,41,32,0,0,0,0.47,1
facebook,198,1500,0,46,1,1,0,0,1.9,1
facebook,30195,1624,945,1525,110,1,0,0,5.24,0
facebook,216,355,32,39,0,1,0,5,1.96,1
linkedin,95461,455,4011,950,75,1,0,0,8.4,0
tiktok,233,923,33,26,47,0,0,1,1.3,1
instagram,181,2683,12,32,18,1,0,3,1.57,1
tiktok,11687,319,268,1851,64,1,0,2,3.39,0
tiktok,336,3133,13,41,40,0,0,3,0.14,1
twitter,56850,254,791,1384,146,1,0,0,5.46,0
twitter,10515,649,4247,939,107,1,0,0,2.47,0
tiktok,285,1064,32,46,0,0,0,1,1.34,1
facebook,49937,923,3356,281,135,1,0,2,9.48,0
instagram,365,2583,13,6,41,0,0,1,1.27,1
tiktok,166,713,3,52,23,1,0,3,1.62,1
tiktok,18655,708,4504,806,33,1,1,0,2.13,0
tiktok,96432,1673,2916,778,67,1,0,1,9.28,0
facebook,92128,1389,4144,231,81,1,0,2,9.81,0
instagram,291,1470,43,27,21,1,0,3,1.02,1
twitter,72,3342,4,30,0,0,0,4,1.78,1
linkedin,64125,1991,4624,732,76,1,0,0,9.04,0
facebook,26997,1902,3049,1258,47,1,0,1,8.34,0
instagram,86009,197,3493,1865,114,1,0,0,1.44,0
instagram,55,2546,18,54,30,0,0,3,1.1,1
linkedin,17809,1723,4437,1413,73,1,0,2,9.2,0
instagram,38272,173,117,654,131,1,0,0,9.09,0
instagram,32809,476,492,780,124,1,0,1,4.18,0
twitter,69478,1804,3083,1758,89,1,0,1,1.87,0
twitter,72,3102,41,5,8,1,0,2,0.91,1
facebook,5297,803,1878,1372,131,1,0,0,3.93,0
linkedin,75699,806,2095,1628,34,1,1,1,3.61,0
twitter,53332,1807,1729,186,123,0,0,3,9.96,0
linkedin,90544,902,3915,1544,102,1,0,1,8.67,0
linkedin,28443,1586,1752,709,120,1,0,0,0.77,0
twitter,172,4740,26,58,0,0,0,3,1.92,1
twitter,32719,190,579,1855,101,0,0,2,9.08,0
instagram,47150,613,710,1092,136,1,0,1,3.7,0
twitter,2,2609,9,49,0,0,0,1,1.9,1
tiktok,10,2880,12,21,0,0,0,1,1.53,1
instagram,64509,1127,1230,820,87,1,0,0,4.58,0
linkedin,76461,1911,2111,1834,31,1,0,0,7.28,0
facebook,166,582,5,30,21,0,0,1,0.19,1
facebook,322,1403,5,49,49,0,0,5,0.29,1
facebook,80818,555,919,478,123,1,0,0,5.98,0
instagram,32699,966,1238,1231,145,1,1,1,8.39,0
twitter,79554,466,488,344,76,1,0,0,6.58,0
linkedin,6256,1376,3336,207,134,1,0,2,5.15,0
tiktok,18945,1740,3718,319,144,1,0,0,7.47,0
twitter,179,4132,6,31,40,1,0,3,1.64,1
twitter,10,3739,22,45,0,1,0,3,0.13,1
facebook,121,950,41,23,35,1,0,3,1.49,1
instagram,452,965,38,28,25,1,0,2,0.4,1
linkedin,77919,1153,1649,1413,70,1,0,1,7.1,0
tiktok,68381,1503,628,1878,145,1,0,2,9.83,0
twitter,35586,490,1833,666,65,1,0,0,2.32,0
twitter,35,3994,11,20,37,0,0,2,1.59,1
facebook,32311,284,4820,277,38,1,0,0,7.89,0
tiktok,227,2015,45,15,27,1,0,2,1.47,1
facebook,10279,1254,592,506,148,1,0,0,7.96,0
linkedin,80051,1284,2746,1633,112,1,0,0,0.52,0
linkedin,89,3191,40,41,2,0,0,4,1.34,1
tiktok,21104,986,1958,1550,111,1,0,0,3.81,0
twitter,71,3374,12,40,21,0,0,0,0.91,1
tiktok,98814,857,2108,1315,123,1,0,0,9.97,0
instagram,41,484,15,3,0,0,0,2,1.22,1
instagram,19850,814,603,447,125,1,0,0,6.26,0
linkedin,43483,1639,2110,401,94,1,0,3,8.35,0
linkedin,94572,1481,2125,1492,53,1,0,0,6.05,0
linkedin,47869,810,853,1408,129,1,1,0,3.64,0
linkedin,46731,1750,858,283,123,1,0,0,4.05,0
instagram,95,1725,29,21,41,1,0,0,0.21,1
tiktok,46503,1648,4999,608,87,1,0,0,4.19,0
linkedin,89,3478,38,41,46,1,0,3,1.45,1
tiktok,429,1089,0,15,0,0,0,3,0.7,1
linkedin,83031,1008,487,1183,132,1,0,0,5.09,0
tiktok,287,3598,21,44,0,1,0,1,0.2,1
tiktok,388,649,4,3,0,1,0,4,0.2,1
linkedin,127,612,13,48,0,1,0,4,1.86,1
facebook,81162,884,3793,651,35,1,0,0,4.67,0
twitter,61142,781,2421,1122,72,0,0,2,8.27,0
tiktok,341,1382,36,22,26,0,0,4,1.43,1
twitter,72651,798,549,990,101,1,1,1,2.41,0
linkedin,83911,1530,4320,1464,90,1,0,0,4.89,0
facebook,394,3077,15,47,0,1,0,1,0.74,1
instagram,45186,1132,3951,902,101,1,0,3,4.8,0
tiktok,10587,1636,1826,852,30,1,0,2,7.62,0
facebook,219,2869,48,36,0,0,0,2,0.64,1
tiktok,119,4598,11,21,8,1,0,5,1.59,1
linkedin,40718,947,2107,879,118,1,0,0,5.08,0
facebook,52900,949,1250,1060,60,1,0,0,7.75,0
instagram,423,4775,20,30,23,0,0,2,0.85,1
linkedin,316,4740,39,20,0,1,0,1,1.02,1
twitter,434,3329,21,24,33,1,0,5,1.68,1
facebook,40877,1373,3698,1578,75,1,0,0,4.87,0
tiktok,152,242,20,9,0,0,0,0,1.4,1
instagram,271,2441,25,44,0,1,0,1,1.02,1
twitter,287,2825,31,47,19,0,0,5,1.46,1
twitter,417,2928,21,59,30,0,0,0,0.41,1
instagram,33,1123,42,49,0,0,0,1,2.0,1
tiktok,442,282,28,22,40,0,0,1,1.61,1
facebook,138,991,27,56,0,1,0,1,1.17,1
instagram,383,3363,30,42,48,1,0,3,1.61,1
linkedin,202,3292,5,48,20,0,0,2,0.91,1
instagram,499,4238,48,37,45,0,0,1,1.75,1
instagram,95657,132,2802,1932,120,1,0,1,8.98,0
tiktok,37282,949,1239,552,42,1,1,0,3.39,0
twitter,83475,1980,4419,1504,50,1,0,1,1.86,0
linkedin,276,3047,44,12,0,0,0,2,1.34,1
instagram,45,4489,5,48,40,0,0,3,0.22,1
instagram,69,4803,26,47,0,1,0,2,0.74,1
tiktok,407,3964,47,42,8,0,0,1,0.79,1
twitter,70119,1453,158,1787,109,1,0,2,4.45,0
linkedin,422,2352,33,39,0,0,0,4,1.54,1
facebook,27824,1562,2973,1085,70,1,0,0,9.16,0
linkedin,1253,1656,3628,750,138,1,0,1,3.12,0
facebook,485,4910,40,45,0,0,0,0,1.89,1
twitter,48159,1656,4782,1867,100,1,0,0,3.1,0
twitter,305,3750,39,6,27,1,0,1,0.77,1
linkedin,65237,223,3056,308,88,1,0,1,5.81,0
facebook,72739,277,2663,793,118,1,0,0,2.19,0
linkedin,109,1996,44,47,40,0,0,2,0.98,1
tiktok,260,3864,38,32,28,0,0,0,1.58,1
facebook,259,1030,5,38,0,1,0,0,1.55,1
tiktok,30,1581,21,33,49,1,0,5,0.99,1
twitter,71181,583,910,255,141,1,0,0,1.45,0
instagram,227,898,39,11,5,0,0,4,0.83,1
linkedin,1611,647,957,1046,46,1,0,1,5.16,0
instagram,17347,1940,1122,998,100,1,0,0,8.31,0
twitter,55,3729,17,42,0,0,0,4,1.99,1
twitter,79,1632,9,37,27,1,0,0,0.99,1
twitter,87,2270,36,11,0,0,0,2,1.58,1
twitter,73684,1185,3470,690,31,1,0,1,0.88,0
facebook,55721,1699,3707,1151,142,1,0,0,2.84,0
instagram,324,3485,27,12,0,0,0,1,0.76,1
facebook,30,4395,26,36,46,1,0,1,1.14,1
facebook,40626,301,1074,1662,34,1,0,0,3.34,0
instagram,60383,349,3015,892,140,1,1,0,9.35,0
tiktok,310,1671,3,52,42,1,0,4,1.74,1
tiktok,331,2000,6,14,19,0,0,1,1.29,1
tiktok,320,2863,36,10,0,0,0,3,1.45,1
tiktok,49387,521,1011,1881,115,1,0,1,5.89,0
tiktok,470,2160,34,15,2,1,0,4,0.5,1
instagram,407,1946,30,40,19,0,0,5,0.7,1
linkedin,209,4120,7,58,19,0,0,2,0.14,1
instagram,89677,1098,4683,1868,118,1,1,1,6.1,0
linkedin,81,4538,49,30,0,0,0,2,1.78,1
facebook,39,3297,16,31,0,1,0,0,0.21,1
instagram,94670,1733,1027,1627,31,0,0,1,6.92,0
facebook,29,4325,22,45,0,0,0,0,0.29,1
facebook,32332,1076,4681,780,38,1,0,1,3.28,0
linkedin,91253,486,1473,1316,39,1,0,0,7.56,0
instagram,86915,405,157,331,39,1,0,0,3.84,0
instagram,16,4599,48,43,19,0,0,2,1.46,1
twitter,205,3262,12,34,40,0,0,4,1.8,1
facebook,475,4637,8,28,45,0,0,5,0.17,1
instagram,146,3878,8,3,37,1,0,2,0.49,1
facebook,28871,1342,2393,1224,116,1,0,2,1.24,0
instagram,33360,417,4304,577,92,1,0,1,6.64,0
linkedin,72903,1938,3284,337,139,1,0,2,0.62,0
twitter,67380,928,4512,1689,125,1,0,0,6.34,0
instagram,269,2084,10,50,26,0,0,2,1.72,1
tiktok,370,2431,3,22,0,1,0,0,0.8,1
instagram,8833,174,139,490,144,1,1,1,6.85,0
facebook,197,1559,2,21,31,0,0,0,1.06,1
twitter,52287,1902,2413,1938,146,1,1,2,9.91,0
linkedin,55503,697,2998,866,72,1,0,1,2.47,0
tiktok,361,3916,9,48,30,0,0,5,1.01,1
tiktok,98735,1273,2893,1582,109,0,0,0,7.57,0
instagram,367,1856,45,11,0,1,0,3,1.94,1
linkedin,394,2431,27,25,36,0,0,1,1.46,1
linkedin,391,3712,10,30,0,1,0,0,1.54,1
instagram,370,734,25,35,0,1,0,5,0.9,1
facebook,54853,385,260,579,98,1,0,1,5.94,0
linkedin,490,986,28,8,28,0,0,2,1.12,1
facebook,28722,573,2243,443,61,1,1,0,9.38,0
twitter,212,957,25,23,0,0,0,0,1.8,1
linkedin,43080,1368,2492,1675,65,1,0,0,4.54,0
instagram,108,4424,6,48,47,0,0,4,1.39,1
twitter,13,769,9,48,0,0,0,0,1.3,1
twitter,68525,1415,565,1976,104,1,0,2,8.47,0
tiktok,117,3215,33,40,19,1,0,0,0.21,1
facebook,119,1186,32,35,14,0,0,1,0.48,1
facebook,81294,1467,2776,1661,139,1,0,0,7.59,0
instagram,76454,589,3786,1111,106,1,0,1,8.66,0
instagram,24354,1420,4942,1714,34,1,0,1,6.76,0
facebook,83812,1110,1929,560,120,1,0,1,5.04,0
facebook,92628,1634,171,1529,64,1,0,0,7.18,0
facebook,12193,96,2018,1794,146,1,0,2,9.0,0
tiktok,38,334,38,34,0,1,0,1,1.66,1
twitter,31356,1902,965,1115,41,1,0,0,9.44,0
tiktok,65220,1800,452,1001,89,1,0,3,5.9,0
linkedin,19,3879,32,52,0,0,0,5,0.84,1
instagram,70149,805,736,1711,118,1,1,0,8.28,0
facebook,18140,1177,1073,1826,126,1,0,0,2.88,0
twitter,97185,1220,3248,877,136,1,0,1,5.45,0
tiktok,184,2666,1,56,0,1,0,1,0.48,1
facebook,476,4844,44,52,0,0,0,4,0.63,1
twitter,143,407,38,16,30,1,0,0,0.39,1
tiktok,51946,1715,2511,1981,93,1,0,1,1.46,0
instagram,79556,215,1955,1188,73,1,0,0,9.04,0
twitter,378,2189,41,29,27,0,0,3,1.66,1
facebook,57556,1931,4583,859,36,1,0,2,5.7,0
facebook,17253,1046,3844,350,98,1,0,1,2.64,0
twitter,485,1733,14,38,0,1,0,5,1.07,1
instagram,80,3479,21,40,0,0,0,4,0.66,1
facebook,83757,1770,2902,426,147,1,0,3,6.1,0
instagram,430,4752,45,37,29,1,0,3,1.39,1
tiktok,76,1132,27,14,29,0,0,0,1.17,1
facebook,65117,1839,476,1135,49,1,0,1,6.47,0
instagram,64003,1451,3457,797,35,1,0,1,5.19,0
linkedin,7,4309,2,2,21,0,0,0,0.68,1
tiktok,91048,1124,3564,760,112,1,0,3,2.66,0
linkedin,190,4373,30,6,24,1,0,2,1.45,1
linkedin,75130,390,2931,746,101,1,0,1,5.99,0
instagram,397,4383,17,17,8,0,0,2,0.2,1
facebook,491,959,45,1,0,1,0,2,0.61,1
linkedin,18665,1883,3275,795,40,1,0,1,5.29,0
tiktok,368,2030,26,35,48,1,0,0,0.7,1
facebook,49573,1263,4104,397,72,1,1,0,2.02,0
tiktok,51892,1475,142,1418,122,1,0,2,6.8,0
instagram,96410,1367,2885,1723,43,1,0,0,3.37,0
twitter,48286,1072,1591,1130,73,1,0,0,3.64,0
facebook,230,899,28,40,0,0,0,0,0.6,1
tiktok,76206,1303,4179,1591,98,1,0,0,0.67,0
tiktok,253,4523,28,59,37,1,0,0,0.26,1
instagram,17330,1476,146,558,59,1,0,1,10.0,0
linkedin,84,861,33,33,12,0,0,5,0.52,1
twitter,176,1317,5,35,0,0,0,5,1.2,1
linkedin,94750,929,960,786,40,1,0,1,4.72,0
facebook,152,2678,34,37,48,0,0,2,0.62,1
twitter,57670,1107,520,1597,130,1,0,2,4.65,0
tiktok,99088,1318,3327,763,123,0,0,2,8.91,0
instagram,392,557,9,33,0,0,0,0,0.14,1
instagram,6330,1582,987,326,91,1,0,1,7.05,0
tiktok,346,3044,7,23,0,0,0,2,0.2,1
tiktok,77,871,13,44,19,0,0,5,0.77,1
tiktok,95484,303,3308,1052,100,1,0,1,1.97,0
linkedin,247,203,0,6,30,1,0,0,0.33,1
linkedin,78,2490,12,12,18,0,0,5,0.52,1
twitter,44,4752,16,35,17,1,0,2,0.36,1
instagram,86170,1275,3704,1625,37,1,0,1,6.44,0
tiktok,399,3814,15,47,0,0,0,2,0.49,1
tiktok,29,1943,5,2,42,1,0,5,1.62,1
instagram,18168,1428,2708,1693,149,1,0,0,6.49,0
tiktok,194,2424,12,32,47,0,0,2,1.62,1
facebook,80697,1108,3601,639,97,1,0,1,9.78,0
tiktok,435,2825,5,14,40,0,0,2,0.59,1
instagram,12706,1253,1583,1680,63,1,1,2,0.8,0
instagram,169,3094,33,19,43,1,0,2,1.46,1
tiktok,126,284,23,56,6,0,0,0,0.32,1
tiktok,2997,1324,3529,349,83,1,0,0,0.92,0
instagram,432,3256,10,58,0,0,0,1,0.29,1
tiktok,375,4300,3,56,23,1,0,3,0.69,1
twitter,99,2268,37,5,4,1,0,0,1.71,1
linkedin,151,2764,31,9,4,0,0,4,1.72,1
instagram,64767,1911,4485,1734,109,1,0,2,8.04,0
twitter,96517,1393,3771,202,149,1,0,0,6.9,0
facebook,232,652,13,2,0,1,0,1,0.76,1
instagram,286,4022,43,4,2,0,0,0,1.28,1
tiktok,262,1654,3,34,0,1,0,4,1.33,1
tiktok,87277,1150,287,1904,85,1,0,2,6.4,0
twitter,350,1112,29,25,0,1,0,4,0.65,1
twitter,53227,1201,4375,1244,54,1,0,0,6.36,0
twitter,458,3120,18,11,3,1,0,0,1.13,1
linkedin,26477,1273,2025,1115,116,1,0,0,6.85,0
facebook,2202,1901,2979,654,137,1,0,3,9.84,0
twitter,108,3430,26,6,26,0,0,0,0.22,1
twitter,15,2352,22,11,15,0,0,5,1.68,1
facebook,295,4733,9,34,0,0,0,4,1.06,1
twitter,58598,1886,253,974,51,1,0,0,3.63,0
instagram,34506,1584,2998,920,73,1,0,0,8.36,0
instagram,15538,1441,1697,1858,128,1,0,2,0.61,0
twitter,7112,189,2456,1756,53,1,0,0,9.49,0
tiktok,96690,1991,1330,920,123,1,0,2,7.25,0
instagram,63,1311,32,8,43,1,0,3,0.69,1
twitter,85267,873,1167,684,36,1,0,0,6.48,0
tiktok,67507,876,1478,575,40,1,0,0,3.88,0
linkedin,78721,1822,3337,1635,94,1,0,0,9.92,0
linkedin,33151,487,4593,1305,76,0,0,0,5.61,0
instagram,364,3328,13,12,44,1,0,1,1.75,1
tiktok,2045,1893,4702,1639,59,1,0,0,9.58,0
twitter,52910,703,4283,1173,107,1,0,3,7.21,0
twitter,255,4844,39,6,14,1,0,0,0.92,1
instagram,214,1744,41,47,0,0,0,0,0.74,1
tiktok,268,2168,8,26,0,1,0,0,0.35,1
facebook,196,231,48,31,43,1,0,0,1.51,1
instagram,201,1994,0,21,10,1,0,5,1.66,1
linkedin,66,2215,41,5,42,1,0,0,0.72,1
instagram,13,4028,49,59,2,0,0,5,0.93,1
facebook,199,3377,6,19,32,0,0,0,1.58,1
linkedin,117,312,38,20,0,1,0,2,0.93,1
tiktok,78545,992,3831,1476,99,1,1,1,4.92,0
facebook,317,2607,39,24,0,1,0,5,1.89,1
linkedin,317,3483,16,20,47,1,0,5,1.58,1
linkedin,77928,552,4254,922,93,1,0,1,8.32,0
twitter,28887,434,3414,1508,64,1,0,0,5.23,0
twitter,3839,791,3704,1322,33,1,0,0,4.07,0
linkedin,263,3226,28,43,0,0,0,1,1.14,1
facebook,206,3310,27,2,0,1,0,5,1.33,1
twitter,76525,1817,229,1183,78,1,0,0,5.22,0
twitter,20178,1857,2801,1765,114,1,0,0,9.63,0
instagram,175,2827,18,38,24,0,0,2,1.59,1
linkedin,84150,192,3344,1303,55,1,0,1,6.22,0
tiktok,40324,1530,157,1695,37,1,0,2,0.81,0
instagram,3,612,22,35,15,1,0,1,1.02,1
tiktok,422,1341,23,21,5,1,0,4,1.5,1
twitter,81086,884,4333,1354,94,1,0,0,6.05,0
tiktok,369,219,8,57,10,0,0,5,1.61,1
instagram,475,4547,19,47,7,1,0,4,0.39,1
twitter,6,2520,21,54,27,1,0,0,0.2,1
instagram,77340,907,2355,1654,77,1,0,0,2.08,0
instagram,157,3592,26,47,38,1,0,0,0.98,1
tiktok,70786,1582,2704,335,102,1,0,0,2.84,0
twitter,318,3928,38,59,6,0,0,1,1.95,1
instagram,42,400,38,4,47,0,0,4,1.47,1
instagram,345,1829,9,12,0,0,0,4,0.14,1
tiktok,72,413,9,40,0,1,0,1,1.73,1
linkedin,295,3661,7,34,17,1,0,3,1.11,1
twitter,54037,236,535,1540,137,1,0,0,7.68,0
tiktok,78170,1889,4644,982,108,1,0,1,3.42,0
linkedin,73434,1412,2102,490,42,1,0,1,9.48,0
linkedin,227,484,8,27,45,0,0,2,0.56,1
tiktok,394,2978,25,59,0,1,0,0,1.55,1
tiktok,417,1672,6,35,0,1,0,1,0.71,1
facebook,54322,1970,1734,1696,49,1,0,0,8.98,0
linkedin,79640,343,2555,926,74,1,0,2,5.76,0
twitter,432,561,17,51,40,1,0,0,0.44,1
instagram,8772,780,3018,942,139,1,0,1,1.37,0
twitter,98551,152,4962,926,67,1,0,0,2.54,0
linkedin,14573,1643,3535,1969,47,1,0,1,9.52,0
linkedin,87938,509,1836,1288,92,1,0,0,7.4,0
instagram,251,2489,21,27,0,0,0,2,1.87,1
twitter,28262,1241,4580,1449,129,1,0,0,7.03,0
facebook,476,1905,38,51,0,0,0,0,0.52,1
tiktok,69,4036,1,7,7,0,0,2,1.51,1
linkedin,36364,1833,2494,516,69,1,0,1,2.77,0
instagram,36238,1271,2651,658,105,1,0,0,2.6,0
facebook,482,3036,14,3,36,1,0,0,0.34,1
instagram,327,210,23,43,7,1,0,0,1.49,1
linkedin,124,2044,5,36,24,0,0,0,1.44,1
linkedin,85269,389,3262,290,34,1,0,1,7.64,0
facebook,416,2095,28,4,17,0,0,1,1.94,1
facebook,119,597,5,5,28,0,0,0,0.4,1
linkedin,329,3396,26,41,0,0,0,1,1.16,1
instagram,268,2328,5,19,24,1,0,4,1.44,1
linkedin,75330,1586,729,1226,129,1,0,0,2.35,0
facebook,271,4147,9,57,10,0,0,3,0.56,1
twitter,358,3981,32,47,0,0,0,0,0.73,1
tiktok,78875,605,317,1193,51,1,0,1,4.66,0
linkedin,58,493,47,20,13,0,0,4,0.24,1
instagram,88504,1168,3918,1922,118,1,0,0,2.73,0
facebook,233,1412,3,56,21,0,0,5,1.11,1
twitter,410,2077,27,59,0,1,0,2,0.16,1
facebook,73069,1599,3134,941,109,1,0,0,2.29,0
linkedin,248,2657,6,59,0,0,0,3,0.54,1
twitter,89784,826,4104,1733,122,1,0,3,2.92,0
linkedin,49198,373,134,1199,130,1,0,1,7.15,0
linkedin,3259,780,790,1008,70,1,0,1,5.78,0
twitter,86523,173,1831,1304,123,1,0,2,5.97,0
facebook,298,481,11,40,0,0,0,1,0.64,1
instagram,209,3070,17,30,0,0,0,3,0.23,1
linkedin,70570,1387,319,1670,55,1,1,0,5.87,0
tiktok,222,559,5,20,38,0,0,3,0.69,1
twitter,13,4100,35,15,4,0,0,2,1.26,1
instagram,8191,492,2133,1864,141,1,1,1,7.88,0
linkedin,89277,1436,4240,719,45,1,0,0,9.3,0
instagram,78607,421,3453,1230,116,1,0,0,0.67,0
instagram,495,3546,27,6,0,1,0,4,0.63,1
tiktok,244,325,9,4,0,1,0,2,0.81,1
twitter,23755,1973,218,1741,73,1,0,0,4.73,0
linkedin,229,4359,13,40,0,0,0,0,1.25,1
linkedin,106,446,3,25,0,1,0,2,0.65,1
instagram,376,4421,14,11,0,0,0,0,1.09,1
instagram,7655,898,1069,497,94,1,0,0,3.54,0
facebook,473,4864,47,17,43,0,0,0,1.72,1
twitter,76421,389,1818,271,102,1,0,2,3.79,0
tiktok,10867,909,2594,1483,66,1,0,2,2.69,0
facebook,91,2167,3,51,0,0,0,2,1.54,1
twitter,390,4267,31,21,0,0,0,0,1.37,1
tiktok,446,2931,23,33,0,0,0,1,0.82,1
tiktok,329,2303,34,56,28,0,0,3,0.53,1
linkedin,341,3328,47,47,17,0,0,0,0.84,1
tiktok,369,4614,48,8,0,0,0,0,1.78,1
linkedin,69,2048,11,3,0,1,0,1,1.0,1
tiktok,33628,1948,407,1333,36,1,0,1,2.43,0
twitter,88752,1256,3988,1695,97,1,0,1,0.85,0
instagram,92,3966,33,33,19,0,0,3,0.68,1
facebook,86,3090,43,15,0,0,0,2,0.46,1
facebook,246,3800,27,32,28,1,0,2,1.78,1
linkedin,12849,1474,2967,1262,43,1,0,3,3.01,0
linkedin,133,258,25,6,38,1,0,0,1.16,1
tiktok,41530,605,901,1398,86,1,0,1,9.08,0
