platform,followers,following,posts,account_age_days,bio_length,profile_pic,verified,external_links,activity_rate,is_fake
other,87520,9244,2768,821,132,1,0,8,2.74,1
tiktok,96491,391,1649,3638,217,1,0,6,1.84,0
x,8496,9084,7621,992,41,0,0,3,5.49,1
x,27757,7749,2910,2498,254,1,0,6,1.5,0
tiktok,69852,9707,550,3078,198,1,0,8,5.42,1
facebook,54989,3019,2510,2506,117,1,0,5,1.01,0
linkedin,9120,921,454,3628,194,0,1,6,4.62,1
tiktok,16450,1748,1625,632,214,0,0,8,4.15,1
facebook,22185,4310,239,1234,110,1,0,0,0.11,0
instagram,26962,6175,2395,2497,75,1,0,7,5.53,1
tiktok,77722,9651,2659,1456,266,0,0,1,2.53,0
linkedin,33637,3490,263,2270,70,1,0,1,1.9,0
linkedin,7204,8652,536,6,97,1,0,9,1.89,1
x,56096,4000,9586,673,207,0,0,0,5.89,1
other,15619,7884,2511,1387,16,0,0,3,0.8,0
facebook,57480,4758,2082,1370,241,0,0,9,0.68,1
other,98750,6066,4125,269,296,1,0,8,3.82,1
facebook,27703,8997,4651,23,184,1,0,3,4.76,1
tiktok,51357,3097,2367,227,27,1,0,0,1.66,0
instagram,49632,9629,1032,3396,163,0,0,4,5.13,1
tiktok,95791,3424,2129,2177,170,0,0,0,5.66,1
telegram,53526,0,3996,14,213,0,0,3,2.06,0
tiktok,36538,4329,185,177,26,1,0,8,5.91,1
x,70429,27,7284,1318,190,0,0,5,2.02,0
telegram,81924,0,3058,3264,208,1,0,2,3.87,0
instagram,7373,8654,1967,109,148,0,0,6,0.16,0
instagram,40888,4814,2083,2343,6,1,0,2,3.46,0
x,52189,150,8909,2113,112,0,0,9,3.23,1
telegram,77000,0,2620,2719,117,0,0,4,1.91,0
tiktok,18615,9141,1129,2679,289,0,1,4,5.97,1
linkedin,38044,5985,446,1463,35,1,0,4,3.56,0
x,4535,448,5938,2712,142,1,0,1,3.3,0
instagram,54567,8334,4802,3924,77,0,0,5,2.17,0
tiktok,92995,9086,1507,1926,35,1,0,8,0.82,1
linkedin,2556,473,88,2312,277,1,0,3,4.77,1
facebook,57207,9912,4018,2822,206,1,0,7,5.39,1
tiktok,55412,4494,2676,299,214,0,0,9,4.54,1
telegram,62672,0,3704,2772,18,1,0,2,1.27,0
telegram,24406,0,3106,1927,139,0,0,4,4.72,1
x,26519,9697,3879,3399,52,1,0,6,5.58,1
linkedin,30272,8325,805,2184,104,1,0,9,3.89,1
other,59402,5927,4671,2536,206,0,0,5,2.32,0
x,35497,8113,6783,3234,163,1,0,8,5.95,1
x,5166,7661,421,3579,22,1,0,1,4.16,0
instagram,15782,7479,4249,3670,248,0,0,2,4.46,0
instagram,16427,9014,2671,3791,103,0,0,8,1.97,1
instagram,54165,2243,3965,2263,102,0,0,5,1.03,0
x,55008,5060,9371,1517,280,1,0,3,2.34,0
telegram,61339,0,4235,2800,263,1,0,2,5.38,1
telegram,28208,0,1838,903,294,1,0,8,4.1,1
other,27197,4075,4628,1034,170,0,0,2,4.25,0
tiktok,40438,8567,2479,3819,269,0,0,9,1.65,1
facebook,46389,2262,923,962,115,1,0,0,1.87,0
linkedin,4368,1376,677,158,82,0,0,5,4.9,1
x,42220,1242,5002,28,250,0,0,0,2.68,0
instagram,19585,7731,2054,2705,170,1,0,9,1.22,1
other,88593,6421,3146,1927,236,1,0,1,4.71,1
other,86900,518,1602,3595,3,0,0,9,3.28,1
telegram,34169,0,4185,773,241,1,0,9,2.02,1
linkedin,2905,5917,771,1321,235,0,0,4,2.72,0
linkedin,12132,145,111,1256,29,1,0,8,3.27,1
instagram,16120,1939,3033,812,120,0,0,9,4.45,1
instagram,35057,1241,1284,3086,25,0,0,0,4.19,0
other,33959,6438,1516,3924,69,0,0,9,1.25,1
tiktok,13435,9796,1121,1522,225,0,0,7,5.09,1
other,70729,6671,2398,3005,183,1,0,7,4.38,1
tiktok,81948,2354,1338,1330,137,1,0,8,2.93,1
facebook,82476,957,4144,1299,62,0,0,4,0.35,0
instagram,533,6308,455,53,11,0,0,4,2.48,0
instagram,50241,9768,1337,3452,79,0,0,3,2.36,0
other,33800,2661,3722,1674,133,1,0,7,3.42,1
other,99244,4116,724,1607,173,0,0,8,0.77,1
instagram,13454,122,3131,2445,98,0,0,3,5.04,1
facebook,15588,1135,3045,3263,123,1,0,5,1.77,0
x,68306,5193,9932,380,119,0,0,8,5.56,1
x,88747,3738,4548,1965,128,0,0,7,5.55,1
tiktok,35079,7455,603,903,291,1,0,0,3.46,0
x,2016,6153,2043,2559,104,0,0,0,0.53,0
linkedin,9444,8924,523,1555,148,1,0,5,5.26,1
tiktok,96854,6800,917,185,107,1,0,3,4.69,1
facebook,59896,7227,1685,3103,184,1,0,0,2.62,0
facebook,34607,9228,997,2784,38,0,0,5,0.33,0
telegram,36734,0,3005,1395,86,0,0,7,2.15,1
other,18051,90,1327,1343,278,1,0,3,5.25,1
other,37690,9455,3065,62,141,0,0,5,3.39,0
x,35169,4682,7385,1587,198,1,0,7,3.9,1
tiktok,3992,8832,2467,2593,236,0,0,1,0.18,0
facebook,49895,3333,2949,3457,283,1,0,9,1.84,1
telegram,95424,0,1589,2969,89,1,0,8,4.33,1
x,33639,3274,6588,1414,192,0,0,4,0.98,0
tiktok,46994,3384,999,3554,9,0,0,8,2.49,1
instagram,1242,2045,121,2434,139,0,0,0,5.59,1
instagram,44460,6386,1929,2153,256,1,0,4,2.22,0
facebook,46309,9551,1715,582,203,1,0,9,5.32,1
x,12563,1998,6983,3829,267,0,0,6,3.49,0
instagram,60646,8338,1693,2959,200,0,0,1,4.94,1
instagram,90709,6586,3980,3075,243,0,0,0,5.74,1
other,26173,2089,1383,578,233,0,0,0,4.36,0
x,74155,9578,6372,3373,60,1,0,4,4.24,0
instagram,63644,1952,4177,3869,11,1,0,3,4.95,1
x,17745,9811,7491,3659,139,1,0,5,3.49,0
tiktok,8389,400,626,1961,8,1,0,6,2.47,0
telegram,19971,0,570,1785,114,0,0,8,1.37,1
facebook,66912,379,2333,1545,131,0,0,8,4.3,1
telegram,60895,0,3438,966,230,0,0,2,1.83,0
facebook,7219,5482,4389,827,109,0,0,4,4.27,0
other,15732,6882,2519,2494,78,1,0,8,1,1
tiktok,63825,5774,1061,1814,47,0,0,8,2.9,1
facebook,65522,8883,1082,2626,102,0,0,4,3.09,0
facebook,95752,8441,2302,1371,194,0,0,2,5.66,1
facebook,30716,5892,4994,541,32,1,0,2,3.64,0
telegram,82633,0,1589,1504,201,0,0,3,5.16,1
linkedin,35339,7432,318,1957,99,1,1,6,1.36,0
telegram,74400,0,3185,906,163,0,0,0,2.93,0
linkedin,45222,2159,396,3676,276,1,0,7,4.71,1
facebook,98635,4318,1229,2671,178,1,0,7,1.69,1
linkedin,17708,8756,246,1521,284,0,0,0,3.16,0
linkedin,9369,3266,934,2222,267,1,0,9,0.54,1
telegram,18715,0,190,1009,78,0,0,9,4.71,1
instagram,10355,2780,3196,3068,80,0,0,2,1.58,0
other,18675,287,3316,3078,97,1,0,6,5.29,1
linkedin,29030,8263,899,2931,189,0,0,6,4.38,0
x,11573,5968,6729,325,150,0,0,0,3.6,0
instagram,86184,5022,1778,3448,288,0,0,3,1.56,0
linkedin,15862,8003,854,2694,189,0,0,1,2.66,0
telegram,90298,0,1886,1468,139,1,0,5,5.84,1
tiktok,98112,4004,2928,828,184,1,0,4,2.2,0
telegram,90073,0,3067,3548,79,1,1,1,3.29,0
instagram,78743,8479,4534,2051,140,1,0,4,5.82,1
tiktok,74510,4710,2270,2001,168,0,1,4,4.92,1
facebook,73177,9196,458,873,284,0,0,8,1.72,1
instagram,15764,98,2208,1145,275,0,0,4,1.9,0
linkedin,3201,2232,887,3066,272,0,0,4,2.68,0
instagram,52224,9605,761,555,44,0,0,7,4.33,1
facebook,89117,5492,4536,2783,181,1,0,2,3.22,0
linkedin,5646,1572,343,2381,106,0,0,7,1.95,1
x,38346,6452,8223,2180,185,0,0,1,1.14,0
x,79303,5668,8710,1033,257,0,0,7,3.05,1
telegram,85269,0,3558,2957,261,1,0,4,4.55,1
linkedin,44025,2315,504,683,180,0,0,1,1.16,0
tiktok,4655,1005,2876,2956,18,0,0,5,0.96,0
instagram,92554,7131,2617,514,2,1,0,5,3.92,0
facebook,59894,954,3262,1681,218,0,0,2,3.21,0
tiktok,67136,300,1223,1990,185,0,0,4,1.1,0
other,48877,5112,2533,1502,66,1,0,5,1.05,0
facebook,36368,1042,4160,1381,33,0,0,8,4.36,1
tiktok,75351,7507,218,2682,55,0,0,1,3.56,0
facebook,9449,8688,249,1859,221,0,0,9,4.7,1
facebook,91715,9099,3452,1623,227,0,0,8,0.82,1
linkedin,6811,2082,976,2482,83,0,0,3,4.87,1
other,24474,7398,3381,1707,118,1,0,5,5.93,1
linkedin,43251,9582,817,243,177,1,1,0,5.04,1
other,28754,3852,1417,425,82,0,0,4,2.07,0
x,99074,2632,2625,3377,8,1,0,7,2.01,1
facebook,65169,8294,175,646,114,1,0,9,5.66,1
instagram,83597,9537,4629,1513,221,1,0,6,4.1,0
other,49831,134,3100,2306,272,0,0,8,5.36,1
x,46861,6125,8339,2111,116,1,0,4,0.21,0
x,62019,1046,2826,3235,276,1,0,4,1.91,0
other,40239,6121,4858,3361,287,0,0,9,3.63,1
linkedin,1392,7347,877,366,35,1,0,7,1.65,1
x,22072,94,6529,1119,298,1,0,5,1.55,0
telegram,82861,0,54,2229,7,0,0,7,3.91,1
tiktok,83656,3870,1906,3630,62,0,0,8,5.92,1
linkedin,9629,9427,428,1567,227,0,0,0,4.37,0
linkedin,9995,89,329,3733,90,1,0,5,1.19,0
x,48889,975,8040,106,147,1,0,4,1.85,0
instagram,96730,4934,3845,3561,24,1,0,5,0.49,0
instagram,80219,2944,3305,2993,27,1,0,9,1.59,1
other,22320,4610,1891,1948,74,0,0,2,1.82,0
telegram,84585,0,101,2061,180,1,0,7,3.23,1
telegram,95385,0,2807,1278,165,0,0,4,1.56,0
instagram,55779,6505,1294,841,175,1,0,9,5.65,1
tiktok,18013,1522,1268,14,21,1,0,5,1.65,0
telegram,21770,0,1567,1140,40,1,0,7,5.62,1
linkedin,42396,5796,664,3971,250,0,0,9,5.66,1
instagram,88176,6508,328,2018,163,1,0,2,1.38,0
instagram,80103,4224,2891,861,169,1,0,6,4.2,0
tiktok,73079,2022,128,2017,189,0,0,4,5.07,1
linkedin,26745,1212,20,727,292,1,0,7,0.29,1
telegram,9479,0,173,1222,25,0,0,2,3.32,0
tiktok,80021,9148,2573,3229,52,0,0,0,2.67,0
linkedin,29795,2121,379,1399,170,0,0,6,2.26,0
tiktok,33758,2655,1608,3318,72,1,1,2,4.01,0
tiktok,91288,6811,2302,2787,226,0,0,7,1.25,1
other,41457,6678,1295,1676,2,1,0,0,4.04,0
telegram,53389,0,1945,1310,258,0,0,4,0.68,0
instagram,46023,4226,2075,3167,203,1,0,0,2.54,0
x,21323,1120,6028,3930,101,1,0,6,2.49,0
instagram,66433,3560,4869,1501,268,0,0,0,1.99,0
x,27484,2941,9663,737,76,1,0,4,5.67,1
facebook,38046,7771,1574,1718,286,1,0,9,1.04,1
tiktok,2036,744,2745,3306,265,0,0,5,5.76,1
tiktok,97136,3519,918,895,294,0,0,1,4.15,0
telegram,11095,0,2615,2747,135,0,0,8,5.49,1
facebook,56690,1307,1878,3119,220,0,0,1,0.94,0
telegram,87640,0,4414,2922,183,0,0,1,3.83,0
other,41628,5726,3788,2429,34,0,0,2,3.38,0
x,56950,2305,5610,3888,40,0,0,4,5.97,1
telegram,38034,0,2489,3096,220,0,0,8,0.88,1
linkedin,3554,3763,295,2079,30,1,0,8,0.39,1
telegram,58209,0,4008,2059,22,0,0,0,0.51,0
instagram,39643,6940,374,2463,211,0,0,6,1.63,0
linkedin,42002,3975,125,96,9,0,1,9,0.68,1
facebook,55692,5404,4071,2808,279,0,0,3,4.61,1
telegram,94925,0,3216,3361,216,0,0,4,3.55,0
facebook,63620,1793,4759,1635,56,1,0,9,5.74,1
other,13281,2610,2383,1339,216,1,0,7,2.86,1
facebook,35572,656,1852,574,169,0,0,4,3.53,0
telegram,20010,0,1029,2302,175,1,0,2,4.95,1
instagram,16208,7847,471,2360,288,1,0,1,2.72,0
x,53014,8066,9414,3947,20,0,0,9,3.17,1
facebook,16673,5968,101,1026,214,0,0,0,1.52,0
tiktok,59949,3671,417,1758,48,1,0,0,0.45,0
linkedin,19492,599,181,2273,140,1,0,7,5.52,1
linkedin,33409,3544,621,1552,81,1,0,8,5.1,1
other,51364,1505,460,1828,4,1,0,7,0.15,1
other,15089,6532,2099,742,151,1,0,3,0.56,0
tiktok,30615,6905,1782,1395,281,1,0,7,3.72,1
other,80720,3816,1362,2317,296,0,0,9,2.18,1
tiktok,3830,4755,2495,3762,29,1,1,4,1.47,0
x,38967,2118,4541,1250,291,0,0,6,1.21,0
x,84458,3520,2201,3519,106,1,0,2,2.95,0
tiktok,85404,9505,2774,793,169,0,0,6,2.59,0
facebook,98746,5871,2611,766,191,0,0,2,0.3,0
other,83969,5274,197,1453,124,0,0,3,5.09,1
tiktok,54698,3140,787,3772,94,0,0,9,4.12,1
facebook,55013,7456,3676,2111,241,0,0,8,3.23,1
facebook,87329,9888,2294,3052,141,1,0,6,5.54,1
tiktok,35764,7590,877,537,271,0,0,0,2.32,0
telegram,40324,0,1371,1277,193,0,0,5,2.88,0
instagram,6862,5434,4770,2385,31,0,0,4,0.43,0
facebook,71591,9364,4602,2463,283,0,0,2,2.34,0
instagram,19154,9449,3960,655,262,0,0,2,4.4,0
linkedin,16757,3322,135,33,159,0,0,2,4.97,1
x,99254,3135,7728,2046,130,0,0,1,5.39,1
tiktok,70726,2871,1314,3215,43,1,0,7,5.87,1
other,54545,2483,4715,2037,245,0,0,1,4.56,1
linkedin,36520,3312,881,272,37,0,0,1,2.84,0
other,74283,5421,3844,913,142,1,0,5,4.61,1
linkedin,41202,2938,958,2969,209,1,0,0,1.03,0
telegram,25475,0,3678,3090,115,1,0,2,0.18,0
facebook,34600,1186,3545,1118,255,1,0,6,4.95,1
telegram,98185,0,4302,3485,136,0,0,7,4.65,1
instagram,36860,3310,2922,157,90,0,0,9,1.32,1
facebook,6304,1535,3252,1547,237,1,0,0,3.49,0
linkedin,40921,6487,418,3304,240,0,0,2,3.77,0
telegram,15577,0,1391,100,182,1,0,0,3.92,0
tiktok,84728,6153,2239,621,152,1,1,9,5.02,1
tiktok,70640,8319,2278,1167,20,0,0,8,4.9,1
other,18344,4205,1586,3459,99,0,0,4,1.64,0
tiktok,34889,3348,2947,3611,80,0,0,1,5.55,1
instagram,18296,8148,1127,107,250,1,0,1,3.73,0
telegram,24660,0,4400,2721,194,1,0,3,0.96,0
tiktok,97803,3329,2715,2718,16,1,0,4,2.53,0
x,61509,1712,5473,447,162,0,0,9,5.38,1
linkedin,2017,6805,347,1780,3,1,1,2,5.55,1
facebook,56354,4215,3371,1962,124,0,0,9,1.24,1
x,46429,9131,7566,722,203,0,0,7,2.41,1
other,76820,9133,1441,1736,290,1,0,8,0.14,1
other,85805,3556,3489,836,169,0,0,9,1.69,1
x,59648,495,8401,685,289,0,0,0,2.01,0
linkedin,28896,2017,18,1240,253,0,0,9,4.11,1
other,99987,8650,3314,1490,171,1,1,6,2.04,0
telegram,58901,0,3678,2800,130,1,0,8,1.75,1
telegram,36373,0,4457,3536,119,1,0,2,0.9,0
facebook,63038,4376,979,936,291,0,0,4,5.99,1
facebook,75752,3616,4781,3340,106,0,0,5,2.77,0
x,91656,5230,1556,1154,130,1,0,6,3.07,0
tiktok,21400,1984,2565,2994,144,1,1,0,4.75,1
other,27272,1020,312,416,169,1,0,9,1.74,1
facebook,65131,6995,1664,1735,217,1,1,7,4.04,1
tiktok,42340,5725,684,2817,116,0,0,0,1.79,0
x,95149,7941,6252,2967,6,1,0,6,5.8,1
x,97288,8716,6862,3364,154,0,0,3,3.33,0
tiktok,13201,6184,872,2429,153,0,0,4,3.87,0
instagram,95335,7142,223,2663,279,1,0,5,1.16,0
facebook,91253,1656,1650,2132,274,1,0,4,0.38,0
facebook,69407,7406,1170,1914,18,1,0,1,0.94,0
telegram,97697,0,939,1946,22,0,0,3,4.61,1
x,54437,9962,1747,1384,172,0,0,5,1.19,0
other,92535,1835,3504,2807,91,1,0,2,2.59,0
other,80992,5689,4953,727,281,1,0,3,5.26,1
facebook,27494,6241,4182,3723,249,1,0,7,4.58,1
tiktok,67396,3708,1031,3810,269,1,0,8,2.11,1
facebook,51153,8793,1832,3744,36,1,0,6,4.18,0
other,769,8948,292,2071,4,1,0,1,4.65,1
other,4300,3183,3456,2332,173,0,0,3,3.5,0
other,95251,9623,2435,3579,105,0,0,5,0.11,0
linkedin,41003,9951,443,262,284,1,0,1,3.22,0
instagram,97596,9846,605,1418,214,1,0,6,1.31,0
x,42645,353,2739,1460,176,0,0,5,1.87,0
instagram,59694,3514,1420,2537,115,0,0,1,2.98,0
instagram,31644,1862,4938,3925,203,1,0,0,1.48,0
telegram,83203,0,1105,860,215,0,0,3,3.24,0
linkedin,19433,6309,574,2307,225,1,0,8,3.42,1
telegram,3412,0,3608,998,12,0,0,7,0.54,1
linkedin,25193,2539,152,2298,117,1,0,2,1.91,0
facebook,37271,4626,2691,2585,269,1,0,3,3.25,0
instagram,41846,2912,3402,350,66,1,0,9,5.89,1
instagram,40794,8368,127,3392,44,1,1,2,2.93,0
tiktok,65355,767,1094,443,103,0,0,9,4.93,1
linkedin,40552,2197,502,3133,5,0,0,8,2.03,1
telegram,27268,0,3954,3481,21,1,0,0,3.45,0
other,53333,8396,2176,958,278,1,0,7,5.24,1
x,57089,7607,475,3225,214,0,0,0,5.62,1
tiktok,83468,7888,390,465,261,0,0,1,1.16,0
x,38374,9400,6858,3809,195,0,0,6,4.51,1
linkedin,28440,8668,112,2442,15,1,0,8,0.3,1
telegram,62539,0,2864,2745,91,1,0,2,3.8,0
facebook,30694,234,1173,1137,39,0,0,9,1.58,1
tiktok,34263,6622,2853,260,145,0,0,4,1.92,0
linkedin,4390,9990,395,2158,77,0,0,8,1.52,1
other,82805,2737,754,497,250,0,0,7,5.09,1
linkedin,33504,7076,737,2301,45,0,0,2,4.11,0
telegram,4507,0,2138,2503,147,1,0,8,3.83,1
tiktok,4889,8164,441,3683,14,0,0,3,0.56,0
facebook,99072,6549,4460,3483,147,1,0,8,3.9,1
other,90045,4231,1855,2909,140,0,0,1,2.98,0
facebook,32294,1376,1564,3377,75,1,0,7,1.69,1
tiktok,94527,9709,1975,1685,273,1,0,2,3.88,0
instagram,23395,7684,3835,811,244,0,0,9,2.37,1
tiktok,11936,169,1257,3246,265,1,0,6,2.92,0
telegram,81406,0,2069,1338,266,0,0,9,3.43,1
instagram,75199,9988,582,1692,50,1,0,2,0.35,0
facebook,24647,7953,1046,1699,133,0,0,4,2.23,0
linkedin,17503,981,46,2663,274,1,0,6,2.11,0
instagram,62233,8209,3031,2489,257,0,0,9,0.49,1
x,50278,7445,9728,3516,157,1,0,9,3.16,1
other,46501,9720,4509,2984,105,0,0,0,4.6,1
instagram,94978,6616,4764,3595,34,1,0,9,5.34,1
linkedin,34315,2783,361,2664,278,1,0,0,0.89,0
tiktok,16978,6062,2373,1988,189,0,0,9,2.09,1
facebook,87231,2006,4367,1958,80,0,0,8,1.54,1
facebook,88281,418,1713,2969,154,0,0,3,3.33,0
tiktok,91009,7300,1692,277,74,0,0,5,5.38,1
other,4791,8452,2344,1212,117,0,0,8,3.32,1
x,75692,4439,6333,3424,252,1,0,2,1.01,0
instagram,8698,4821,1801,2314,258,0,0,1,1.83,0
instagram,14618,6444,2080,807,186,1,0,3,0.99,0
linkedin,4757,98,608,1548,10,1,0,8,4.09,1
telegram,6655,0,3580,71,286,0,0,2,2.58,0
linkedin,34330,2846,111,1091,15,1,0,5,2.82,0
instagram,27569,9973,4167,3682,216,0,0,8,0.78,1
x,63379,8976,4912,2204,40,0,0,5,5.82,1
linkedin,23870,5727,598,357,24,0,0,8,4.58,1
tiktok,33593,7550,1988,3810,78,1,0,9,1.92,1
facebook,11345,9588,4760,1106,50,0,0,7,2.83,1
other,61358,3458,3184,3040,188,1,0,9,0.3,1
tiktok,58282,8337,1628,2075,32,1,0,3,3.69,0
tiktok,63788,4293,1226,3289,187,1,0,4,2.62,0
x,84156,6705,3673,2163,169,1,0,3,0.6,0
instagram,35548,3481,1636,1881,201,1,0,4,0.18,0
other,87643,7766,677,554,66,0,0,1,2.3,0
tiktok,94192,1897,2397,265,144,1,0,3,0.24,0
facebook,33826,5272,2529,3066,221,1,0,8,1.39,1
facebook,20478,8542,1100,2272,238,0,0,5,5.53,1
telegram,41152,0,303,3290,44,0,0,9,0.11,1
other,98315,3260,298,222,128,0,0,5,0.86,0
tiktok,13844,2196,1080,877,51,1,0,4,4.81,1
tiktok,76515,3458,133,538,263,1,0,3,5,1
facebook,99721,6609,120,2523,25,0,0,5,5.26,1
instagram,69165,9934,3147,3699,156,0,0,6,3.56,0
linkedin,41828,8137,23,2816,168,1,0,8,5.66,1
linkedin,36082,7426,562,1120,276,0,0,4,0.93,0
telegram,75948,0,1794,3194,51,0,0,0,4.67,1
linkedin,29305,2503,493,1885,238,1,0,9,5.15,1
other,89340,668,2504,350,29,1,0,5,2.99,0
linkedin,14956,4652,323,2368,230,0,0,8,1.2,1
linkedin,22545,716,42,3046,24,0,0,7,3.5,1
other,37049,9375,968,3581,166,0,0,1,4.9,1
telegram,91291,0,180,1584,259,0,0,4,5.28,1
linkedin,21065,8181,770,893,178,1,0,9,3.98,1
x,20344,6345,7341,3581,223,1,0,7,1.59,1
linkedin,20883,5058,468,813,37,1,0,7,2.82,1
x,11136,5156,8541,2374,204,1,0,4,0.69,0
linkedin,44396,9748,207,1573,137,0,0,9,3.82,1
facebook,60303,6895,913,2017,244,0,0,1,3.61,0
tiktok,21534,7073,288,3413,211,0,0,1,1.64,0
tiktok,37958,4879,2840,2173,93,0,0,3,5.04,1
facebook,43209,6261,3712,3367,97,0,0,6,5.61,1
telegram,26745,0,2745,180,44,0,0,7,2.14,1
x,97639,4722,2416,3882,250,0,0,5,1.79,0
x,559,3468,6685,3490,263,0,0,2,2.07,0
x,37321,9777,2314,2327,166,0,0,4,4.94,1
other,2203,5318,4887,3648,161,1,0,2,1.24,0
linkedin,32508,3590,914,3732,293,1,0,6,0.7,0
other,64226,1542,4246,2375,78,0,0,8,0.27,1
other,67507,4511,2441,1715,236,1,0,8,4.87,1
instagram,7446,542,180,3706,172,1,0,7,5.05,1
x,81552,5800,7752,1468,34,1,0,7,0.17,1
instagram,94119,8588,1518,3199,88,1,0,3,2.9,0
facebook,89247,5406,1918,3244,81,0,0,1,5.01,1
facebook,14706,7256,79,1992,182,1,0,7,2.14,1
linkedin,5455,7691,822,291,83,0,0,3,3.31,0
tiktok,41150,3844,2288,3217,134,1,0,3,2.88,0
facebook,32286,8594,3036,1203,264,1,0,9,2.11,1
linkedin,16070,3766,121,1300,113,1,0,9,5.33,1
telegram,91211,0,4821,3178,289,1,0,5,3.81,0
tiktok,10931,8825,434,445,272,0,0,7,2.12,1
instagram,91038,1213,4947,2237,194,1,0,6,5.3,1
linkedin,5703,9433,613,643,219,0,0,6,1.92,0
telegram,18740,0,3637,52,266,1,0,2,4.65,1
instagram,90447,1724,4668,254,31,0,0,6,3.7,0
tiktok,3621,9524,2267,2534,84,1,0,7,2.75,1
other,33957,7436,490,1145,122,1,0,8,4.17,1
facebook,50907,6290,4664,1035,259,0,0,6,1.13,0
linkedin,16114,293,958,2871,148,0,0,9,4.42,1
x,20471,8214,7764,356,133,1,0,1,2.33,0
telegram,58595,0,1375,733,246,1,0,5,0.94,0
x,80729,4426,1519,3656,118,1,0,7,2.16,1
x,16705,7977,5251,3948,125,0,1,6,0.21,0
tiktok,12210,8390,2201,370,190,0,0,7,3.18,1
instagram,72594,6952,1941,1075,287,0,0,9,0.95,1
telegram,1160,0,2216,152,36,1,0,2,1.4,0
telegram,35454,0,2404,343,66,0,0,6,2.3,0
other,75012,6614,1237,1951,31,1,0,4,2.94,0
tiktok,61589,483,832,1712,95,0,0,5,4.41,0
facebook,72489,4092,4263,810,119,0,0,3,5.1,1
tiktok,57802,7222,838,768,246,1,0,1,3.61,0
telegram,18033,0,4066,748,148,0,0,2,3.02,0
other,82673,1858,3677,1126,43,0,0,0,0.39,0
linkedin,14527,990,605,2021,45,0,0,1,1.23,0
tiktok,48075,7985,229,3451,212,1,0,1,1.19,0
telegram,36427,0,2569,1801,149,1,0,2,4.67,1
facebook,97841,2812,2230,1201,166,1,0,9,5.65,1
x,80541,3868,6652,2251,227,1,0,8,3.11,1
x,52066,1686,7280,2566,291,0,0,7,2.75,1
x,20140,1887,6701,1831,163,1,0,3,5.34,1
instagram,43436,4163,4945,1723,123,1,1,8,5.56,1
instagram,69377,1035,1855,304,195,1,0,6,2.71,0
linkedin,35230,7087,652,945,237,1,0,1,2.74,0
other,62497,7169,2281,176,197,1,0,8,1.97,1
tiktok,34579,2737,1487,1787,242,0,0,0,1.89,0
instagram,12062,8089,2556,3063,98,0,0,9,4.94,1
facebook,88425,5480,2526,3862,287,1,0,4,3.08,0
telegram,5057,0,2817,1406,0,0,1,8,4.39,1
telegram,9039,0,2934,2058,248,0,0,1,1.2,0
x,31440,2389,9900,3020,124,0,0,8,0.85,1
tiktok,50185,8659,1509,2590,185,1,0,3,3.62,0
facebook,47366,5156,1652,3083,95,1,0,5,5.33,1
instagram,61597,2284,3802,2020,139,0,0,8,1.37,1
instagram,22032,3097,4347,2632,212,0,0,5,4.32,0
telegram,39710,0,3821,3145,12,0,0,7,3.26,1
instagram,66008,3222,620,1451,252,1,0,6,1.58,0
linkedin,8357,2948,709,2220,92,0,1,3,0.6,0
instagram,49613,957,2792,1467,5,1,0,2,4.9,1
instagram,59858,6998,3801,957,82,1,0,1,1.25,0
x,7903,9217,4718,1499,58,0,0,4,2.64,0
tiktok,59900,1488,2535,21,259,1,0,4,1.51,0
other,67770,9095,1596,3424,196,1,0,8,2.21,1
other,11480,3062,1326,347,169,0,0,4,4.99,1
x,96895,2626,1434,1691,138,0,0,2,3.6,0
linkedin,5210,6038,213,2949,217,0,0,8,4.17,1
facebook,27617,5067,3819,587,58,0,0,8,3.51,1
linkedin,7270,9549,146,3850,106,1,0,9,1.75,1
instagram,80224,1704,351,2718,19,1,0,3,5.47,1
instagram,92602,2634,2642,2622,24,1,0,4,4.89,1
other,25654,3617,4030,1005,50,0,0,6,5.1,1
facebook,9677,4090,2256,2078,285,0,0,8,3.31,1
x,64791,9239,3011,1099,245,1,0,8,1.26,1
x,50126,3381,8744,2769,262,0,0,2,2.6,0
x,85579,6312,8938,987,269,0,0,0,0.57,0
telegram,37146,0,1808,1714,137,0,0,0,5.49,1
telegram,67388,0,2902,2170,57,0,0,2,5.8,1
linkedin,20078,3642,98,951,13,0,0,8,1.22,1
tiktok,70258,7408,2244,1247,76,1,0,2,5.25,1
telegram,26898,0,3590,3092,234,0,0,8,1.84,1
tiktok,57804,6369,2189,1911,298,0,0,8,3.94,1
other,15775,9140,1785,2944,279,1,0,0,4.02,0
x,56655,1550,9399,2095,108,0,0,9,5.63,1
tiktok,50062,2504,2109,3754,244,0,0,9,1.46,1
linkedin,45892,7892,332,2121,211,1,0,9,0.7,1
other,41521,3522,1087,3871,86,0,0,9,5.72,1
linkedin,37974,9797,229,3443,185,1,0,8,0.22,1
instagram,3339,4006,4996,3591,12,1,0,2,5.89,1
other,63832,2458,1996,1555,220,1,0,6,2.1,0
x,30755,5326,3112,3389,233,1,0,3,4.54,1
other,57153,3709,4263,1125,179,1,0,9,2.15,1
tiktok,81551,2334,1769,3297,237,1,0,3,5.92,1
telegram,81007,0,4026,2283,284,0,0,9,1.23,1
